형태소,품사,분류,카운트
조금,Noun,7.0,7
조금,Noun,8.0,16
조금,Noun,9.0,14
조금,Noun,10.0,19
조니,Noun,1.0,3
조니,Noun,3.0,1
조니,Noun,4.0,2
조니,Noun,5.0,2
조니,Noun,6.0,6
조니,Noun,7.0,5
조니,Noun,8.0,5
조니,Noun,9.0,7
조니,Noun,10.0,32
조니뎁,Noun,1.0,31
조니뎁,Noun,2.0,12
조니뎁,Noun,3.0,11
조니뎁,Noun,4.0,10
조니뎁,Noun,5.0,30
조니뎁,Noun,6.0,34
조니뎁,Noun,7.0,32
조니뎁,Noun,8.0,45
조니뎁,Noun,9.0,32
조니뎁,Noun,10.0,235
조니텝,Noun,1.0,1
조디,Noun,5.0,1
조디뎁,Noun,1.0,1
조디뎁,Noun,8.0,1
조만간,Noun,10.0,1
조명,Noun,1.0,1
조미료,Noun,5.0,1
조선,Noun,10.0,1
조아여,Adjective,10.0,1
조아요,Adjective,10.0,1
조아한다면,Verb,9.0,1
조아해서,Verb,6.0,1
조았는데,Adjective,10.0,1
조았음,Adjective,10.0,1
조앙,Noun,10.0,1
조연,Noun,10.0,1
조은데,Adjective,7.0,1
조음,Noun,10.0,1
조작,Noun,1.0,1
조잡,Noun,1.0,1
조잡함,Adjective,3.0,1
조조,Noun,1.0,2
조조,Noun,4.0,1
조조,Noun,6.0,1
조조,Noun,8.0,1
조조,Noun,10.0,1
조종,Noun,9.0,1
조차도,Josa,1.0,1
조촐한,Adjective,8.0,1
조치,Noun,1.0,1
조카,Noun,4.0,1
조카,Noun,9.0,1
조폭,Noun,10.0,1
조피디,Noun,1.0,1
조합,Noun,6.0,4
조합,Noun,8.0,2
조합,Noun,10.0,3
조해,Noun,10.0,1
조화,Noun,7.0,2
조화,Noun,8.0,1
조화,Noun,10.0,2
족,Noun,1.0,1
존,Noun,1.0,3
존,Noun,10.0,3
존경,Noun,10.0,2
존나,Noun,1.0,6
존나,Noun,3.0,1
존나,Noun,5.0,1
존나,Noun,10.0,6
존예,Noun,6.0,1
존예,Noun,8.0,1
존예,Noun,10.0,1
존잘,Noun,8.0,1
존재,Noun,4.0,1
존재,Noun,9.0,1
존잼임,Noun,10.0,1
졸,Noun,10.0,1
졸기세,Verb,5.0,1
졸긴,Verb,1.0,1
졸다가,Verb,6.0,1
졸더라구요,Verb,8.0,1
졸라,Noun,10.0,5
졸려,Verb,1.0,2
졸려,Verb,5.0,2
졸려,Verb,6.0,3
졸려서,Verb,1.0,2
졸려서,Verb,2.0,1
졸렷습니,Noun,1.0,1
졸렸다,Verb,8.0,2
졸렸어,Verb,6.0,1
졸렸어,Verb,8.0,1
졸렸어요,Verb,7.0,1
졸렸음,Verb,7.0,1
졸리,Noun,1.0,1
졸리,Noun,6.0,2
졸리,Noun,7.0,2
졸리,Noun,8.0,1
졸리,Noun,9.0,2
졸리더군요,Verb,5.0,1
졸린,Verb,3.0,1
졸린,Verb,4.0,1
졸린거지,Verb,2.0,1
졸릴,Verb,10.0,1
졸릴껄,Noun,1.0,1
졸림,Noun,1.0,1
졸립고,Verb,4.0,1
졸립다,Verb,4.0,1
졸립다,Verb,7.0,1
졸립더라,Verb,4.0,1
졸아,Verb,10.0,1
졸아서,Verb,6.0,1
졸앗는데,Verb,4.0,1
졸앗음,Verb,8.0,1
졸았네요,Verb,1.0,1
졸았네요,Verb,6.0,1
졸았는,Verb,1.0,1
졸았다,Verb,2.0,1
졸았다,Verb,4.0,2
졸았다,Verb,5.0,1
졸았다는,Verb,1.0,1
졸았다는,Verb,7.0,1
졸았던,Verb,1.0,1
졸았던,Verb,4.0,1
졸았습니다,Verb,3.0,1
졸았습니다,Verb,6.0,1
졸았어요,Verb,6.0,1
졸았을지도,Verb,6.0,1
졸았음,Verb,4.0,2
졸았음,Verb,5.0,1
졸았음,Verb,6.0,1
졸았음,Verb,8.0,1
졸았음,Verb,10.0,1
졸았지만,Verb,8.0,1
졸업,Noun,3.0,1
졸은,Verb,6.0,1
졸음,Noun,4.0,2
졸음,Noun,7.0,1
졸작,Noun,1.0,3
졸작,Noun,4.0,1
졸작,Noun,5.0,1
졸작,Noun,6.0,1
졸지,Noun,6.0,1
좀,Noun,1.0,14
좀,Noun,2.0,6
좀,Noun,3.0,5
좀,Noun,4.0,9
좀,Noun,5.0,14
좀,Noun,6.0,28
좀,Noun,7.0,37
좀,Noun,8.0,31
좀,Noun,9.0,23
좀,Noun,10.0,40
좀당,Adjective,6.0,1
좀더,Noun,5.0,1
좀더,Noun,6.0,2
좀더,Noun,7.0,2
좀더,Noun,8.0,1
좀더,Noun,9.0,1
좀더,Noun,10.0,4
좀더길엇으,Noun,9.0,1
좀돈,Noun,7.0,1
좀생뚱,Noun,9.0,1
좀아까,Adjective,3.0,1
좀하시죠,Adjective,5.0,1
좀해,Noun,6.0,1
좁고,Adjective,7.0,1
종내,Noun,5.0,1
종장,Noun,4.0,2
좆,Noun,1.0,2
좆,Noun,6.0,1
좆망,Noun,1.0,1
좇,Noun,1.0,1
좇는,Noun,10.0,1
좇망,Noun,7.0,1
좋,Adjective,1.0,1
좋,Adjective,2.0,1
좋,Adjective,4.0,1
좋,Adjective,8.0,4
좋,Adjective,9.0,2
좋,Adjective,10.0,13
좋게,Adjective,8.0,1
좋게,Adjective,10.0,1
좋겠네요,Adjective,1.0,1
좋겠네요,Adjective,10.0,2
좋겠는데,Adjective,10.0,1
좋겠다,Adjective,1.0,2
좋겠다,Adjective,5.0,1
좋겠다,Adjective,8.0,1
좋겠다싶었어요,Adjective,7.0,1
좋겠습니다,Adjective,10.0,1
좋겠어,Adjective,10.0,1
좋겠어요,Adjective,10.0,4
좋고,Adjective,1.0,2
좋고,Adjective,4.0,1
좋고,Adjective,7.0,1
좋고,Adjective,8.0,5
좋고,Adjective,9.0,9
좋고,Adjective,10.0,15
좋구요,Adjective,10.0,1
좋군,Adjective,10.0,1
좋길래,Adjective,1.0,1
좋길래,Adjective,10.0,1
좋나,Adjective,9.0,1
좋내요,Adjective,5.0,1
좋네요,Adjective,8.0,1
좋네요,Adjective,9.0,1
좋네요,Adjective,10.0,5
좋다,Adjective,6.0,2
좋다,Adjective,7.0,1
좋다,Adjective,8.0,1
좋다,Adjective,9.0,1
좋다,Adjective,10.0,10
좋다고,Adjective,8.0,1
좋다고,Adjective,10.0,1
좋다는,Adjective,6.0,1
좋다는,Adjective,7.0,1
좋다만,Adjective,5.0,1
좋당,Adjective,7.0,2
좋당,Adjective,10.0,1
좋더군요,Adjective,10.0,1
좋더라고요,Adjective,10.0,1
좋더라구요,Adjective,7.0,1
좋던데,Adjective,8.0,1
좋던데,Adjective,10.0,3
좋던데요,Adjective,10.0,1
좋맙,Noun,10.0,1
좋습니다,Adjective,9.0,1
좋아,Adjective,1.0,1
좋아,Adjective,6.0,1
좋아,Adjective,8.0,5
좋아,Adjective,9.0,3
좋아,Adjective,10.0,16
좋아라,Adjective,5.0,1
좋아라,Adjective,8.0,1
좋아서,Adjective,2.0,1
좋아서,Adjective,4.0,2
좋아서,Adjective,7.0,2
좋아서,Adjective,8.0,1
좋아서,Adjective,10.0,4
좋아여,Adjective,10.0,5
좋아요,Adjective,5.0,2
좋아요,Adjective,6.0,1
좋아요,Adjective,7.0,2
좋아요,Adjective,8.0,1
좋아요,Adjective,9.0,3
좋아요,Adjective,10.0,21
좋아용,Adjective,10.0,1
좋아욯,Noun,10.0,1
좋아음,Adjective,10.0,1
좋아져,Verb,9.0,1
좋아졌음,Verb,10.0,1
좋아지네요,Verb,10.0,1
좋아진,Verb,10.0,1
좋아하게,Adjective,10.0,1
좋아하겟지만,Adjective,1.0,1
좋아하겠네,Adjective,3.0,1
좋아하겠네,Adjective,6.0,1
좋아하고,Adjective,8.0,1
좋아하고,Adjective,10.0,1
좋아하기,Adjective,8.0,1
좋아하기엔,Adjective,6.0,1
좋아하네요,Adjective,10.0,1
좋아하는,Adjective,1.0,1
좋아하는,Adjective,5.0,2
좋아하는,Adjective,6.0,3
좋아하는,Adjective,7.0,1
좋아하는,Adjective,8.0,2
좋아하는,Adjective,9.0,4
좋아하는,Adjective,10.0,18
좋아하는것고,Adjective,10.0,1
좋아하는나에게,Adjective,10.0,1
좋아하는데,Adjective,2.0,1
좋아하는데,Adjective,6.0,1
좋아하는데,Adjective,9.0,1
좋아하는데,Adjective,10.0,2
좋아하니까,Adjective,10.0,1
좋아하더군요,Adjective,7.0,1
좋아하더라구요,Adjective,10.0,1
좋아하던,Adjective,4.0,1
좋아하던,Adjective,5.0,1
좋아하면,Adjective,10.0,1
좋아하면서도,Adjective,5.0,1
좋아하셨어요,Adjective,9.0,1
좋아하시는,Adjective,2.0,1
좋아하시는,Adjective,10.0,5
좋아하신다면,Adjective,3.0,1
좋아하신다면,Adjective,10.0,1
좋아하지,Adjective,10.0,1
좋아하지만,Adjective,1.0,1
좋아하지만,Adjective,5.0,1
좋아한다면,Adjective,9.0,1
좋아한다면,Adjective,10.0,6
좋아할,Adjective,3.0,1
좋아할,Adjective,6.0,1
좋아할,Adjective,7.0,1
좋아할,Adjective,10.0,1
좋아할거,Adjective,5.0,1
좋아할것,Adjective,3.0,1
좋아할것,Adjective,7.0,1
좋아할듯,Adjective,1.0,1
좋아할듯,Adjective,6.0,2
좋아할듯,Adjective,7.0,2
좋아할듯,Adjective,9.0,1
좋아할만,Adjective,8.0,1
좋아함,Adjective,6.0,1
좋아함,Adjective,7.0,1
좋아함,Adjective,9.0,1
좋아합니다,Adjective,10.0,1
좋아해,Adjective,10.0,1
좋아해서,Adjective,1.0,1
좋아해서,Adjective,2.0,1
좋아해서,Adjective,3.0,1
좋아해서,Adjective,6.0,2
좋아해서,Adjective,8.0,1
좋아해서,Adjective,9.0,2
좋아해서,Adjective,10.0,3
좋아해서요,Adjective,10.0,1
좋아해요,Adjective,10.0,2
좋아했었는데,Adjective,10.0,2
좋아했음,Adjective,8.0,1
좋앗고,Adjective,10.0,1
좋앗구,Adjective,8.0,1
좋앗다,Adjective,9.0,1
좋앗다,Adjective,10.0,1
좋앗던,Adjective,9.0,1
좋앗어,Adjective,9.0,1
좋앗어요,Adjective,8.0,1
좋앗을것,Adjective,10.0,1
좋았,Adjective,10.0,2
좋았고,Adjective,7.0,1
좋았고,Adjective,8.0,1
좋았고,Adjective,9.0,2
좋았고,Adjective,10.0,10
좋았고요,Adjective,9.0,1
좋았구요,Adjective,9.0,2
좋았네요,Adjective,5.0,1
좋았네요,Adjective,10.0,1
좋았는대,Adjective,10.0,1
좋았는데,Adjective,1.0,1
좋았는데,Adjective,4.0,1
좋았는데,Adjective,5.0,1
좋았는데,Adjective,6.0,4
좋았는데,Adjective,7.0,2
좋았는데,Adjective,8.0,2
좋았는데,Adjective,9.0,3
좋았는데,Adjective,10.0,3
좋았다,Adjective,3.0,1
좋았다,Adjective,4.0,2
좋았다,Adjective,5.0,1
좋았다,Adjective,6.0,1
좋았다,Adjective,7.0,5
좋았다,Adjective,8.0,3
좋았다,Adjective,9.0,5
좋았다,Adjective,10.0,12
좋았다고,Adjective,8.0,1
좋았다고는,Adjective,4.0,1
좋았다는,Adjective,10.0,1
좋았던,Adjective,7.0,1
좋았던것,Adjective,8.0,1
좋았던듯,Adjective,7.0,1
좋았습니다,Adjective,6.0,1
좋았습니다,Adjective,7.0,3
좋았습니다,Adjective,8.0,2
좋았습니다,Adjective,10.0,11
좋았아요,Adjective,10.0,1
좋았어서,Adjective,10.0,1
좋았어여,Adjective,10.0,1
좋았어요,Adjective,7.0,2
좋았어요,Adjective,8.0,5
좋았어요,Adjective,9.0,2
좋았어요,Adjective,10.0,18
좋았어용,Adjective,9.0,1
좋았었는데,Adjective,7.0,1
좋았었는데,Adjective,10.0,1
좋았으나,Adjective,3.0,1
좋았으나,Adjective,6.0,2
좋았으나,Adjective,7.0,1
좋았으니,Adjective,7.0,1
좋았을,Adjective,1.0,1
좋았을,Adjective,9.0,1
좋았을것,Adjective,10.0,1
좋았을테지만,Adjective,9.0,1
좋았을텐데,Adjective,6.0,1
좋았을텐데,Adjective,8.0,1
좋았을텐데,Adjective,10.0,1
좋았음,Adjective,6.0,1
좋았음,Adjective,8.0,5
좋았음,Adjective,9.0,5
좋았음,Adjective,10.0,9
좋았지만,Adjective,3.0,1
좋았지만,Adjective,4.0,1
좋았지만,Adjective,6.0,1
좋았지만,Adjective,7.0,4
좋았지만,Adjective,9.0,1
좋았지만,Adjective,10.0,1
좋으나,Adjective,3.0,1
좋으나,Adjective,5.0,1
좋으나,Adjective,7.0,1
좋으나,Adjective,8.0,1
좋으실듯,Adjective,1.0,1
좋은,Adjective,1.0,5
좋은,Adjective,4.0,1
좋은,Adjective,6.0,2
좋은,Adjective,7.0,5
좋은,Adjective,8.0,2
좋은,Adjective,9.0,9
좋은,Adjective,10.0,24
좋은걸,Adjective,5.0,1
좋은대,Adjective,5.0,1
좋은데,Adjective,2.0,1
좋은데,Adjective,5.0,2
좋은데,Adjective,6.0,3
좋은데,Adjective,7.0,5
좋은데,Adjective,9.0,1
좋은데,Adjective,10.0,6
좋을,Adjective,1.0,1
좋을,Adjective,7.0,4
좋을,Adjective,10.0,3
좋을거에요,Adjective,10.0,1
좋을것,Adjective,10.0,1
좋을듯,Adjective,1.0,1
좋을듯,Adjective,5.0,1
좋을듯,Adjective,6.0,3
좋을듯,Adjective,7.0,2
좋을듯,Adjective,10.0,5
좋을수도,Adjective,7.0,1
좋을텐데,Adjective,9.0,1
좋음,Adjective,4.0,1
좋음,Adjective,5.0,1
좋음,Adjective,6.0,1
좋음,Adjective,7.0,2
좋음,Adjective,8.0,3
좋음,Adjective,9.0,2
좋음,Adjective,10.0,11
좋잖아요,Adjective,8.0,1
좋지,Adjective,7.0,1
좋지도,Adjective,6.0,2
좋지도,Adjective,7.0,1
좋지만,Adjective,3.0,1
좋지만,Adjective,5.0,2
좋지만,Adjective,6.0,2
좋지만,Adjective,7.0,1
좋지만,Adjective,8.0,1
좋지만,Adjective,9.0,3
좌석,Noun,1.0,1
죄,Noun,4.0,1
죄,Noun,9.0,1
죄다,Adverb,1.0,1
죄송,Noun,4.0,1
죠,Josa,1.0,2
죠,Josa,4.0,1
죠,Josa,7.0,1
죠,Josa,10.0,7
죠,Noun,3.0,1
죠니가니살맀다,Noun,7.0,1
죠니뎀,Noun,10.0,1
죠니뎁,Noun,3.0,1
죠니뎁,Noun,5.0,1
죠니뎁,Noun,7.0,1
죠니뎁,Noun,8.0,3
죠니뎁,Noun,9.0,1
죠니뎁,Noun,10.0,5
죠니뎁보,Noun,10.0,1
죠아욬,Noun,10.0,1
죸,Noun,10.0,1
주,Modifier,4.0,1
주,Modifier,7.0,1
주,Modifier,8.0,1
주,Modifier,10.0,3
주,Noun,6.0,1
주,Noun,8.0,1
주,Noun,10.0,1
주거,Noun,8.0,1
주거,Noun,10.0,1
주겠네요,Verb,5.0,1
주겠음,Verb,6.0,1
주겠음,Verb,9.0,1
주겠죠,Verb,7.0,1
주고,Verb,1.0,7
주고,Verb,4.0,2
주고,Verb,5.0,2
주고,Verb,6.0,1
주고,Verb,7.0,1
주고,Verb,8.0,1
주고,Verb,10.0,4
주고가요,Verb,5.0,1
주고싶다,Verb,8.0,1
주고싶었는데,Verb,10.0,1
주고싶은데,Verb,5.0,1
주고싶음,Verb,1.0,1
주고싶음,Verb,10.0,1
주고싶지,Verb,1.0,1
주고싶지만,Verb,5.0,1
주구,Noun,1.0,1
주구,Noun,9.0,1
주구,Noun,10.0,1
주기,Noun,1.0,1
주기,Noun,4.0,1
주기도,Noun,6.0,1
주는,Verb,1.0,2
주는,Verb,6.0,1
주는,Verb,7.0,2
주는,Verb,8.0,1
주는,Verb,10.0,1
주는거,Verb,1.0,1
주는거,Verb,10.0,1
주는거가지고,Verb,10.0,1
주는건,Verb,10.0,1
주는데,Verb,1.0,1
주던지,Verb,9.0,1
주러,Verb,10.0,1
주려는,Verb,6.0,1
주려다가,Verb,3.0,1
주름,Noun,6.0,1
주마,Noun,2.0,1
주면,Verb,8.0,1
주목,Noun,6.0,1
주목할만함,Adjective,7.0,1
주변,Noun,4.0,1
주변,Noun,8.0,1
주변,Noun,9.0,1
주변인,Noun,8.0,1
주신,Noun,1.0,1
주신,Noun,10.0,1
주었을지,Verb,5.0,1
주연,Noun,6.0,1
주위,Noun,1.0,1
주위,Noun,6.0,1
주위,Noun,10.0,1
주의,Noun,1.0,1
주의,Noun,4.0,1
주의,Noun,5.0,1
주의,Noun,7.0,1
주의,Noun,8.0,1
주의,Noun,10.0,2
주인공,Noun,1.0,1
주인공,Noun,2.0,1
주인공,Noun,3.0,2
주인공,Noun,4.0,1
주인공,Noun,5.0,1
주인공,Noun,6.0,6
주인공,Noun,7.0,3
주인공,Noun,8.0,4
주인공,Noun,9.0,3
주인공,Noun,10.0,4
주잘,Verb,10.0,1
주재,Noun,10.0,1
주제,Noun,2.0,1
주제,Noun,5.0,1
주제,Noun,7.0,1
주제,Noun,10.0,1
주제가,Noun,7.0,1
주제가,Noun,9.0,1
주제곡,Noun,10.0,1
주체,Noun,4.0,1
죽,Noun,1.0,1
죽,Noun,5.0,2
죽,Noun,6.0,1
죽,Noun,8.0,1
죽,Noun,10.0,2
죽겠네,Noun,1.0,1
죽고싶냐,Verb,1.0,1
죽는것,Verb,1.0,1
죽는줄,Verb,1.0,4
죽는줄,Verb,4.0,3
죽는줄,Verb,5.0,2
죽는줄,Verb,6.0,2
죽는줄아,Verb,1.0,1
죽어라,Verb,10.0,2
죽어요,Verb,1.0,1
죽었다,Verb,1.0,1
죽었다,Verb,3.0,1
죽여,Verb,1.0,1
죽여,Verb,3.0,1
죽여,Verb,4.0,1
죽여,Verb,5.0,1
죽여,Verb,9.0,1
죽여,Verb,10.0,1
죽여라,Verb,5.0,1
죽여주시오,Verb,3.0,1
죽여주지만,Verb,4.0,1
죽여줌,Verb,8.0,1
죽은,Verb,6.0,1
죽은듯,Verb,5.0,1
죽이겟다하고,Verb,4.0,1
죽이는,Verb,8.0,1
죽이는,Verb,10.0,2
죽이는구나,Verb,7.0,1
죽이더군요,Verb,10.0,1
죽일,Verb,10.0,1
죽지,Noun,9.0,1
준,Noun,1.0,1
준,Noun,2.0,1
준,Noun,8.0,1
준,Noun,10.0,6
준거,Verb,6.0,1
준거다,Verb,6.0,1
준것,Verb,4.0,1
준것이,Verb,8.0,1
준다,Verb,2.0,1
준다,Verb,4.0,1
준다,Verb,7.0,3
준다,Verb,8.0,1
준다,Verb,9.0,1
준다,Verb,10.0,7
준다는,Verb,1.0,1
준다만,Verb,7.0,1
준수,Noun,7.0,1
준수,Noun,8.0,1
준영,Noun,1.0,1
준영,Noun,10.0,1
줄,Noun,1.0,1
줄,Noun,3.0,1
줄,Noun,4.0,1
줄,Noun,5.0,1
줄,Noun,6.0,3
줄,Noun,7.0,3
줄,Noun,8.0,3
줄,Noun,10.0,14
줄거리,Noun,1.0,1
줄거리,Noun,4.0,3
줄거리,Noun,5.0,1
줄거리,Noun,7.0,4
줄거리,Noun,8.0,2
줄거리,Noun,10.0,7
줄기,Noun,4.0,1
줄까,Verb,1.0,1
줄때,Noun,2.0,1
줄려고,Verb,8.0,1
줄려고,Verb,10.0,1
줄수,Verb,1.0,2
줄수밖에,Verb,10.0,1
줄수있다,Verb,7.0,1
줄알,Noun,10.0,1
줄여라,Verb,1.0,1
줄주,Verb,10.0,1
줄줄,Noun,1.0,1
줄테야,Verb,9.0,1
줌,Noun,1.0,1
줌,Noun,3.0,1
줌,Noun,4.0,1
줌,Noun,5.0,1
줌,Noun,6.0,2
줌,Noun,7.0,1
줌,Noun,9.0,3
줌,Noun,10.0,1
줍니다,Verb,1.0,1
줍니다,Verb,4.0,1
줍니다,Verb,6.0,1
줍니다,Verb,7.0,1
줍니다,Verb,9.0,1
줍니다,Verb,10.0,1
중,Noun,1.0,3
중,Noun,5.0,1
중,Noun,6.0,1
중,Noun,8.0,3
중,Noun,10.0,13
중,Suffix,1.0,10
중,Suffix,2.0,2
중,Suffix,3.0,3
중,Suffix,4.0,1
중,Suffix,5.0,2
중,Suffix,6.0,1
중,Suffix,7.0,2
중,Suffix,8.0,2
중,Suffix,9.0,2
중,Suffix,10.0,15
중간,Noun,1.0,5
중간,Noun,4.0,1
중간,Noun,5.0,2
중간,Noun,6.0,3
중간,Noun,8.0,10
중간,Noun,9.0,4
중간,Noun,10.0,9
중구,Noun,7.0,1
중구,Noun,9.0,1
중국인,Noun,2.0,1
중딩,Noun,3.0,1
중딩,Noun,10.0,2
중반,Noun,6.0,3
중반,Noun,7.0,1
중반,Noun,10.0,1
중순,Noun,5.0,1
중심,Noun,10.0,1
중앙,Noun,6.0,1
중요하다고,Adjective,10.0,1
중요한,Adjective,6.0,1
중하,Noun,8.0,1
중학생,Noun,1.0,1
중학생,Noun,2.0,1
중학생,Noun,5.0,1
중학생,Noun,7.0,2
중학생,Noun,10.0,1
중후,Noun,10.0,1
줘,Verb,1.0,1
줘,Verb,7.0,1
줘도,Verb,10.0,1
줘야,Verb,8.0,1
줘요,Verb,8.0,1
줫슴,Noun,10.0,1
줬다,Verb,7.0,1
줬더라도,Verb,7.0,1
줬으나,Verb,4.0,1
쥐,Noun,5.0,1
쥐,Noun,6.0,1
쥐,Noun,10.0,1
쥐어,Verb,4.0,1
쥬스,Noun,9.0,1
즈,Noun,10.0,1
즐,Noun,1.0,2
즐,Noun,10.0,1
즐거우나,Adjective,7.0,1
즐거운,Adjective,6.0,3
즐거운,Adjective,7.0,1
즐거운,Adjective,8.0,3
즐거운,Adjective,9.0,2
즐거운,Adjective,10.0,8
즐거운것,Adjective,7.0,1
즐거운데,Adjective,6.0,1
즐거울,Adjective,10.0,1
즐거움,Noun,4.0,1
즐거움,Noun,7.0,2
즐거움,Noun,8.0,2
즐거움,Noun,10.0,1
즐거워,Adjective,10.0,1
즐거워서,Adjective,8.0,1
즐거워요,Adjective,10.0,1
즐거워지는,Adjective,10.0,1
즐거웠구요,Adjective,10.0,1
즐거웠다,Adjective,7.0,2
즐거웠다,Adjective,8.0,2
즐거웠다,Adjective,10.0,4
즐거웠다는,Adjective,10.0,1
즐거웠던,Adjective,7.0,1
즐거웠던,Adjective,10.0,1
즐거웠습니다,Adjective,9.0,1
즐거웠어요,Adjective,8.0,1
즐거웠어요,Adjective,10.0,4
즐거웠으면,Adjective,10.0,1
즐거웠음,Adjective,6.0,1
즐거웠음,Adjective,10.0,2
즐거웠지만,Adjective,6.0,1
즐거웠지만,Adjective,7.0,1
즐거웠지만,Adjective,8.0,1
즐겁,Adjective,7.0,1
즐겁게,Adjective,5.0,1
즐겁게,Adjective,8.0,3
즐겁게,Adjective,9.0,3
즐겁게,Adjective,10.0,9
즐겁고,Adjective,5.0,1
즐겁고,Adjective,9.0,1
즐겁고,Adjective,10.0,2
즐겁고도,Adjective,8.0,1
즐겁구,Adjective,9.0,1
즐겁다,Adjective,7.0,1
즐겁다,Adjective,9.0,3
즐겁답니다,Adjective,6.0,1
즐겁습니다,Adjective,10.0,2
즐겁지,Adjective,6.0,1
즐겁지만,Adjective,6.0,1
즐기기,Verb,10.0,1
즐기는것,Verb,8.0,1
즐기던,Verb,8.0,1
즐기던,Verb,10.0,1
즐기면서,Verb,8.0,1
즐기면서,Verb,10.0,2
즐기자,Verb,6.0,1
즐기자,Verb,8.0,1
즐길,Verb,8.0,1
즐길,Verb,10.0,2
즐길만,Verb,5.0,1
즐길만,Verb,7.0,1
즐길수,Verb,10.0,1
즐길수는있으나,Verb,8.0,1
즐길수있는,Verb,10.0,1
즐복,Noun,5.0,1
즐복,Noun,9.0,3
즐복,Noun,10.0,5
즘,Noun,7.0,1
증말,Noun,1.0,1
증말,Noun,4.0,1
증발,Noun,6.0,1
증발,Noun,10.0,2
지,Josa,1.0,10
지,Josa,2.0,4
지,Josa,3.0,2
지,Josa,4.0,6
지,Josa,5.0,3
지,Josa,6.0,8
지,Josa,7.0,5
지,Josa,8.0,2
지,Josa,9.0,2
지,Josa,10.0,16
지,Modifier,7.0,1
지,Modifier,8.0,2
지,Modifier,9.0,2
지,Modifier,10.0,4
지,Verb,10.0,2
지가,Verb,10.0,1
지게,Noun,10.0,2
지겨운,Adjective,4.0,1
지겨운,Adjective,6.0,1
지겨운,Adjective,7.0,1
지겨운,Adjective,9.0,1
지겨운,Adjective,10.0,1
지겨워,Adjective,5.0,1
지겨워,Adjective,6.0,1
지겨워서,Adjective,9.0,1
지겨웠다,Adjective,6.0,1
지겨웠어요,Adjective,8.0,1
지겹,Adjective,4.0,1
지겹게,Adjective,6.0,1
지겹긴,Adjective,10.0,1
지겹다,Adjective,6.0,1
지고,Noun,10.0,1
지구,Noun,1.0,1
지구,Noun,10.0,1
지극히,Adverb,8.0,1
지금,Noun,1.0,5
지금,Noun,3.0,2
지금,Noun,7.0,1
지금,Noun,8.0,2
지금,Noun,9.0,1
지금,Noun,10.0,10
지껄이는,Verb,1.0,1
지나,Noun,6.0,1
지나,Noun,7.0,1
지나,Noun,8.0,3
지나간다고,Verb,1.0,1
지나갈,Verb,7.0,1
지나서,Verb,10.0,1
지나치게,Verb,5.0,1
지나치게,Verb,7.0,1
지난주,Noun,8.0,1
지났다,Verb,6.0,1
지낼지어다,Verb,1.0,1
지네,Noun,8.0,1
지네,Noun,10.0,1
지는,Josa,7.0,1
지는,Josa,9.0,1
지는,Josa,10.0,1
지능,Noun,1.0,1
지도,Noun,5.0,1
지도,Noun,7.0,2
지드,Noun,4.0,1
지란,Noun,1.0,1
지렷,Noun,10.0,1
지롱,Josa,1.0,1
지롱,Josa,10.0,1
지루,Noun,1.0,2
지루,Noun,3.0,1
지루,Noun,4.0,1
지루,Noun,5.0,4
지루,Noun,6.0,2
지루,Noun,7.0,2
지루,Noun,8.0,1
지루하게,Adjective,1.0,1
지루하고,Adjective,1.0,7
지루하고,Adjective,2.0,1
지루하고,Adjective,3.0,1
지루하고,Adjective,4.0,4
지루하고,Adjective,5.0,2
지루하고,Adjective,6.0,2
지루하고,Adjective,7.0,1
지루하고,Adjective,10.0,1
지루하고내용,Adjective,4.0,1
지루하기,Adjective,1.0,1
지루하기까지,Adjective,4.0,1
지루하기까지,Adjective,6.0,1
지루하기도,Adjective,5.0,1
지루하기도,Adjective,9.0,1
지루하긴,Adjective,8.0,1
지루하긴,Adjective,10.0,1
지루하냐,Adjective,1.0,1
지루하네요,Adjective,6.0,1
지루하다,Adjective,1.0,1
지루하다,Adjective,3.0,1
지루하다,Adjective,4.0,1
지루하다,Adjective,5.0,5
지루하다,Adjective,6.0,3
지루하다,Adjective,7.0,1
지루하다,Adjective,10.0,1
지루하다네요,Adjective,1.0,1
지루하단,Adjective,8.0,1
지루하던데요,Adjective,7.0,1
지루하면서,Adjective,7.0,1
지루하지,Adjective,5.0,1
지루하지,Adjective,7.0,1
지루하지,Adjective,8.0,1
지루하지,Adjective,9.0,1
지루하지,Adjective,10.0,7
지루하지도,Adjective,7.0,1
지루하지도,Adjective,10.0,1
지루하지만,Adjective,7.0,1
지루하지만,Adjective,10.0,1
지루하진,Adjective,5.0,1
지루한,Adjective,1.0,3
지루한,Adjective,3.0,1
지루한,Adjective,4.0,2
지루한,Adjective,5.0,4
지루한,Adjective,6.0,5
지루한,Adjective,7.0,1
지루한,Adjective,8.0,2
지루한,Adjective,10.0,2
지루한건,Adjective,5.0,1
지루한건,Adjective,10.0,1
지루한듯,Adjective,8.0,1
지루한면도,Adjective,7.0,1
지루한면도,Adjective,9.0,1
지루할,Adjective,7.0,1
지루할듯,Adjective,5.0,1
지루할듯,Adjective,8.0,1
지루할수도,Adjective,8.0,1
지루할지도,Adjective,9.0,1
지루함,Noun,1.0,9
지루함,Noun,2.0,2
지루함,Noun,3.0,1
지루함,Noun,4.0,2
지루함,Noun,5.0,2
